377,3
376,3
146,5
605,1
2904,2
2908,1
3092,1
17535,2
88,3
89,4
397,1
396,1
395,1
50546,3
82,3
83,5
80,1
81,5
86,4
87,6
84,3
85,5
797,1
6312,1
795,1
794,2
4040,2
1171,2
2301,1
3648,1
69249,1
749,2
17127,1
5968,1
1592,2
2412,1
7,6
601,1
410,3
1650,1
18119,2
1656,1
1655,2
587,2
584,1
582,1
581,2
10367,1
21794,1
2282,2
3742,9
3668,1
1135,1
2287,1
245,2
244,4
247,4
1633,2
241,2
240,2
243,4
1385,1
4540,1
149,2
249,19
248,17
1348,1
2197,1
3019,1
4943,1
3396,1
7144,1
2574,1
7147,1
4971,2
33894,1
518,2
10907,1
290,1
4237,1
510,1
513,1
512,1
1003,1
514,1
623,2
622,1
1225,2
4740,1
627,1
626,1
625,6
34041,1
223,1
451,2
110767,1
4182,1
454,1
23652,1
1346,1
1228,1
318,1
6532,1
4433,2
178,3
177,1
176,2
175,1
27724,1
173,2
7821,2
170,3
656,1
975,3
973,1
972,1
971,2
657,1
4949,2
4533,1
182,3
183,2
180,4
2,21
652,1
187,3
603,4
7988,1
186,2
188,3
189,2
658,1
659,1
184,1
1284,1
191,4
2629,4
1919,1
7352,1
1126,2
3520,1
1912,1
1501,1
5107,1
11,10
10,7
13,10
12,10
15,5
14,9
17,7
16,9
19,3
18,4
865,1
173294,1
15255,2
2024,1
2027,1
1676,1
6212,1
2022,1
2751,2
2697,1
6775,1
6480,1
275,2
882,1
880,1
3305,2
54,1
62,5
33340,4
11253,1
649,1
5199,2
1969,3
1618,3
1619,1
1617,2
1614,1
3239,1
809,1
1610,1
323,1
326,3
327,2
324,3
328,1
5805,1
352,1
201,3
7247,1
203,7
3873,1
205,3
204,2
207,1
206,3
209,1
208,2
77,2
76,4
75,5
74,1
73,1
72,4
71,3
70,6
655,1
2970,1
3359,1
79,1
78,5
94822,2
504,1
1479,1
609,1
680,1
1768,14
1769,1
1685,1
1684,1
10821,1
2958,1
1760,1
3301,1
10829,1
1269,2
669,1
667,1
1342,1
228,1
15911,1
662,4
18013,1
1458,1
2966,1
1278,2
653,1
2098,2
213,1
692,4
6007,1
2521,1
4679,1
2138,1
1297,2
16686,1
4674,2
20032,1
543,3
540,1
546,1
1468,1
8,9
548,1
1462,1
3885,1
997,1
10352,1
6403,1
5147,1
369,2
2468,1
1319,2
5753,1
121,2
123,6
124,1
125,1
126,2
127,3
10682,1
129,1
10680,1
3880,1
1829,1
11020,1
1189,1
5617,1
464,1
1406,1
414,3
415,3
7685,5
6311,1
53948,2
411,2
2417,1
413,1
3720,2
921,2
419,1
926,1
136,1
5003,1
5391,1
2218,1
14114,1
312,17
311,2
310,4
317,3
449,1
3272,1
5423,1
495,2
14057,2
496,2
2571,2
7368,1
4283,1
830,1
497,1
143699,1
4287,1
835,1
4126,1
443,4
3,17
4492,1
368,2
4490,1
366,1
359,1
364,4
362,2
360,1
24230,1
1168,2
6824,1
2699,1
218,1
15880,2
1238,1
8516,1
380,1
381,1
1311,1
8807,1
5133,1
387,1
388,1
389,2
21,6
784,1
781,1
1728,1
1727,1
11517,1
1079,2
1722,1
789,1
84969,2
800,1
383,1
1833,1
5879,1
3407,1
27151,1
252,1
6,7
578,4
34358,1
34356,1
3619,1
3752,1
577,2
576,1
60,3
61,2
258,1
63,6
64,4
65,3
66,2
67,3
68,2
69,2
250,2
251,1
253,1
257,1
254,2
15642,1
1848,1
1422,1
685,2
3364,1
1583,2
1587,1
1205,1
30273,3
732,6
116,2
30274,3
737,2
736,1
506,1
507,1
2365,1
105,3
502,1
503,1
10319,1
632,2
1393,1
469,2
636,1
9134,1
1352,1
467,2
1350,1
39,4
463,2
462,2
38,4
168,8
169,1
15016,1
2014,2
164,4
1868,1
166,2
167,14
160,1
161,2
162,5
1083,2
4685,1
782,1
962,3
2897,1
905,1
969,5
4837,1
1843,1
1104,1
1105,2
6191,1
1452,1
7994,1
8669,1
2517,1
1511,2
1513,1
1512,1
3869,1
5574,6
2195,1
2733,1
1649,2
3866,1
2633,4
2497,4
2245,1
1179,1
5056,2
17745,1
1537,2
1810,1
879,6
33119,1
33118,1
2437,1
871,1
2036,1
followers,1
9,10
7474,1
647,1
1098,1
2795,1
3919,1
1150,1
34028,1
14163,4
806,1
6681,1
1609,1
5519,1
3547,3
48,4
1978,1
1977,1
1975,1
49,7
1972,1
11250,2
356,2
355,1
353,1
9813,1
351,2
350,1
9920,1
1329,1
1538,1
807,1
44,5
639,3
358,1
14347,2
217,1
769,2
212,1
265,2
210,1
11196,1
762,1
1536,1
2842,1
767,2
764,1
3613,1
957,1
3326,1
3043,1
1659,1
438,1
268,1
707,1
2324,1
1076,3
1077,1
1075,1
1070,1
289,5
288,1
1444,1
608,4
4,11
2292,1
281,1
280,2
283,2
3579,1
287,2
286,1
15931,1
336,2
1091,1
1092,1
675,1
4631,1
1440,6
670,1
671,1
1153,1
673,3
263,2
262,2
18366,1
267,1
13414,14
264,2
1555,1
269,2
23291,1
5514,1
1550,2
59,4
58,6
55,9
1558,2
57,3
56,5
51,9
50,7
53,10
52,3
1418,2
1419,2
534,1
533,2
1294,2
11471,2
11773,1
2254,3
2399,1
3629,1
2993,1
200,1
5151,1
1328,1
981,5
777,1
985,1
115,3
114,1
117,1
202,2
111,6
110,2
113,2
112,4
4202,1
119,4
118,3
5761,1
2781,1
4805,1
5669,1
2782,1
10790,1
1854,1
1856,1
429,2
428,4
9022,3
1255,2
1331,1
1251,1
1396,1
423,6
425,2
424,3
427,3
7527,1
308,2
309,3
3814,2
301,1
302,3
303,1
305,3
307,5
3260,2
181,2
1930,2
3266,1
827,5
458,1
1424,2
2484,1
4890,1
844,1
3463,2
840,1
4277,1
2978,1
3506,1
11928,1
822,1
4778,2
3658,1
3944,1
77262,1
3135,1
2375,1
10061,1
8131,1
1984,1
1985,1
4067,1
121651,1
1730,2
6765,1
1732,1
3218,1
733,1
3412,1
431,1
1039,1
1257,1
19687,2
536,1
1166,1
825,1
18041,1
21033,1
5152,4
3606,1
560,1
563,9
211,1
565,1
567,1
1595,1
2187,2
229,1
3077,1
227,4
225,2
1599,1
222,1
221,1
220,2
393,1
2211,1
5340,1
1023,2
392,1
1187,1
2219,1
3374,1
1183,1
3371,1
726,1
727,1
725,6
568,1
720,3
25846,1
5601,1
1746,1
40695,1
728,1
729,4
151,4
150,2
153,1
152,3
155,5
154,3
157,6
156,2
159,7
158,1
1201,1
2436,1
1202,2
1204,1
10278,1
793,1
1898,1
5525,2
39288,2
3736,1
399,2
959,1
10772,1
398,2
3108,1
2133,1
4925,1
4696,1
951,2
47,10
953,2
45,5
42,8
43,10
40,6
41,6
1110,1
8613,1
5,12
1114,1
1012,1
227981,1
553809,2
10776,1
1562,1
4205,4
2422,1
1449,1
2648,1
466,1
4859,1
796,1
36966,1
1712,1
1355,4
489,1
488,1
486,1
484,1
482,1
13825,1
9381,1
1805,1
8999,1
1803,1
98,3
590,2
3422,2
5636,1
2002,1
1367,1
470,1
1365,1
1362,1
474,1
475,1
6440,1
478,1
2009,1
1368,1
1369,1
