122,10
123,1
124,3
3404,1
126,1
127,2
129,2
12380,1
2069,1
2798,1
2791,2
2794,3
9092,1
3579,1
3578,1
3575,1
4496,2
2665,1
6824,1
1641,1
1640,6
1649,1
605,2
34356,1
571,1
3160,1
1422,1
1424,1
1427,1
5435,2
3363,10
731,2
30273,15
734,1
737,1
736,1
468,1
464,2
466,2
460,1
1355,1
462,1
9862,1
6955,1
14428,1
1514,1
5887,1
9183,1
3187,1
3183,1
3188,1
16042,1
357,1
353,1
352,1
351,2
3987,1
358,3
43888,1
2323,1
2328,1
288,2
281,2
283,1
286,3
263,1
262,1
19945,1
265,1
264,1
269,2
268,1
2497,4
2258,1
2257,2
2256,1
2253,1
37427,1
988,2
989,1
981,1
986,1
5157,1
115,2
114,1
117,2
116,1
111,1
110,3
113,4
2199,1
119,2
118,2
2952502,1
10605,1
2077,1
14128,2
9080,1
17736,1
8956,2
3502,1
5087,1
2675,1
6831,1
2923,1
5732,1
2926,1
77263,4
53523,2
3211,1
3213,1
8827,2
13045,1
569,1
2813,1
560,3
562,2
564,1
567,2
3175,2
1186,1
1187,1
9016,1
727,1
725,1
720,10
4391,2
1740,1
729,1
4241,1
7131,1
4397,2
6947,1
14412,1
48,5
49,7
46,5
47,1
44,4
45,4
42,3
43,6
40,6
41,6
1292,1
1290,1
1297,1
1566,1
13825,1
4399,1
15075,4
5635,1
6548,1
1366,5
470,1
471,1
1362,2
477,1
475,1
478,1
7465,1
1369,2
